filename;class;xmin;ymin;xmax;ymax
1478899389482403222_jpg.rf.SpKiuOKqhhxlPfPin2kE.jpg;car;2;263;49;313
1478899389482403222_jpg.rf.SpKiuOKqhhxlPfPin2kE.jpg;car;66;255;122;310
1478899389482403222_jpg.rf.SpKiuOKqhhxlPfPin2kE.jpg;car;138;252;171;287
1478899389482403222_jpg.rf.SpKiuOKqhhxlPfPin2kE.jpg;car;144;251;169;287
1478899389482403222_jpg.rf.SpKiuOKqhhxlPfPin2kE.jpg;car;169;248;226;319
1478899389482403222_jpg.rf.SpKiuOKqhhxlPfPin2kE.jpg;car;217;245;234;285
1478899389482403222_jpg.rf.SpKiuOKqhhxlPfPin2kE.jpg;car;263;244;301;301
1478899389482403222_jpg.rf.SpKiuOKqhhxlPfPin2kE.jpg;car;310;247;363;281
1478898328025283654_jpg.rf.SqzyUnfCLky7FBOqcShd.jpg;car;241;253;312;297
1478898328025283654_jpg.rf.SqzyUnfCLky7FBOqcShd.jpg;pedestrian;231;233;258;347
1478898328025283654_jpg.rf.SqzyUnfCLky7FBOqcShd.jpg;pedestrian;31;261;39;297
1478898328025283654_jpg.rf.SqzyUnfCLky7FBOqcShd.jpg;pedestrian;33;317;43;355
1478898328025283654_jpg.rf.SqzyUnfCLky7FBOqcShd.jpg;car;41;256;83;298
1478898328025283654_jpg.rf.SqzyUnfCLky7FBOqcShd.jpg;pedestrian;51;259;74;298
1478898328025283654_jpg.rf.SqzyUnfCLky7FBOqcShd.jpg;car;85;229;253;439
1478898328025283654_jpg.rf.SqzyUnfCLky7FBOqcShd.jpg;car;306;250;383;294
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;car;173;253;195;281
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;pedestrian;275;240;281;275
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;pedestrian;259;239;267;273
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;pedestrian;266;240;275;277
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;pedestrian;18;256;28;305
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;pedestrian;18;257;27;304
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;pedestrian;26;260;33;298
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;pedestrian;33;253;42;305
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;car;45;264;85;305
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;car;95;255;138;303
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;car;137;254;153;288
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;car;151;249;166;282
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;car;211;253;235;281
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;car;302;209;465;315
1478899631137092822_jpg.rf.SlkYfwElYtoLo9HUZT1i.jpg;pedestrian;498;205;511;284
1478020814717052448_jpg.rf.SvtR3jbgeAL9gtBLkwKi.jpg;car;0;251;22;331
1478020814717052448_jpg.rf.SvtR3jbgeAL9gtBLkwKi.jpg;car;282;246;294;260
1478020814717052448_jpg.rf.SvtR3jbgeAL9gtBLkwKi.jpg;pedestrian;314;237;319;259
1478899976197007544_jpg.rf.StHXrGeDdaMYcYBbEjRp.jpg;car;47;265;92;311
1478899976197007544_jpg.rf.StHXrGeDdaMYcYBbEjRp.jpg;car;50;263;91;305
1478899976197007544_jpg.rf.StHXrGeDdaMYcYBbEjRp.jpg;pedestrian;308;263;314;298
1478899976197007544_jpg.rf.StHXrGeDdaMYcYBbEjRp.jpg;pedestrian;352;259;359;294
1478899976197007544_jpg.rf.StHXrGeDdaMYcYBbEjRp.jpg;car;405;248;467;297
1478899976197007544_jpg.rf.StHXrGeDdaMYcYBbEjRp.jpg;car;409;251;462;291
1478899976197007544_jpg.rf.StHXrGeDdaMYcYBbEjRp.jpg;car;444;225;510;305
1478898952444297561_jpg.rf.T0D5H0xYFVLCsnsbHo2z.jpg;car;14;207;123;379
1478898952444297561_jpg.rf.T0D5H0xYFVLCsnsbHo2z.jpg;car;117;204;253;409
1478898952444297561_jpg.rf.T0D5H0xYFVLCsnsbHo2z.jpg;car;250;254;265;277
1478898952444297561_jpg.rf.T0D5H0xYFVLCsnsbHo2z.jpg;pedestrian;316;230;333;304
1478020373697628758_jpg.rf.T2BZsk1jkRGIyieBCtbZ.jpg;car;0;253;19;315
1478020373697628758_jpg.rf.T2BZsk1jkRGIyieBCtbZ.jpg;car;75;249;113;286
1478020373697628758_jpg.rf.T2BZsk1jkRGIyieBCtbZ.jpg;car;79;247;113;280
1478020373697628758_jpg.rf.T2BZsk1jkRGIyieBCtbZ.jpg;pedestrian;196;232;205;262
1478020373697628758_jpg.rf.T2BZsk1jkRGIyieBCtbZ.jpg;pedestrian;199;233;208;268
1478896827818212930_jpg.rf.T2s5nrBRZAT6ijlacmC2.jpg;pedestrian;0;257;4;295
1478896827818212930_jpg.rf.T2s5nrBRZAT6ijlacmC2.jpg;car;143;252;166;273
1478896827818212930_jpg.rf.T2s5nrBRZAT6ijlacmC2.jpg;car;164;252;214;310
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;car;342;206;512;327
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;car;0;245;15;302
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;pedestrian;1;251;9;269
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;car;38;248;88;303
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;car;41;253;84;298
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;car;87;238;139;302
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;car;90;242;136;300
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;car;135;243;150;284
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;car;169;234;202;288
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;car;203;247;210;271
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;car;209;242;238;277
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;car;211;248;235;273
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;pedestrian;297;224;307;288
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;pedestrian;316;217;331;283
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;pedestrian;328;214;338;279
1478899602002399293_jpg.rf.T42VTm8SdzOK5QUWgTzo.jpg;pedestrian;339;220;354;275
1478897932692237013_jpg.rf.T48Aks7QtWMRlgrVAUr8.jpg;car;20;267;39;292
1478897932692237013_jpg.rf.T48Aks7QtWMRlgrVAUr8.jpg;car;77;245;125;308
1478897932692237013_jpg.rf.T48Aks7QtWMRlgrVAUr8.jpg;car;134;265;151;289
1478897932692237013_jpg.rf.T48Aks7QtWMRlgrVAUr8.jpg;car;171;257;219;316
1478897932692237013_jpg.rf.T48Aks7QtWMRlgrVAUr8.jpg;car;234;232;331;337
1478897932692237013_jpg.rf.T48Aks7QtWMRlgrVAUr8.jpg;car;396;240;437;283
1478897932692237013_jpg.rf.T48Aks7QtWMRlgrVAUr8.jpg;pedestrian;426;212;451;303
1478897932692237013_jpg.rf.T48Aks7QtWMRlgrVAUr8.jpg;pedestrian;433;212;450;305
1478900585191240316_jpg.rf.T8OAc4pu5FARPS8ocfYE.jpg;pedestrian;237;240;263;321
1478900848555202381_jpg.rf.TEQUpXocux2YXb6O6OfC.jpg;car;11;255;87;318
1478900848555202381_jpg.rf.TEQUpXocux2YXb6O6OfC.jpg;car;0;247;45;341
1478900848555202381_jpg.rf.TEQUpXocux2YXb6O6OfC.jpg;car;430;233;512;401
1478900848555202381_jpg.rf.TEQUpXocux2YXb6O6OfC.jpg;car;64;242;142;332
1478900848555202381_jpg.rf.TEQUpXocux2YXb6O6OfC.jpg;car;134;253;166;294
1478900848555202381_jpg.rf.TEQUpXocux2YXb6O6OfC.jpg;car;188;258;207;282
1478900848555202381_jpg.rf.TEQUpXocux2YXb6O6OfC.jpg;car;218;256;243;289
1478900848555202381_jpg.rf.TEQUpXocux2YXb6O6OfC.jpg;pedestrian;285;243;305;317
1478900848555202381_jpg.rf.TEQUpXocux2YXb6O6OfC.jpg;car;300;229;401;339
1478900848555202381_jpg.rf.TEQUpXocux2YXb6O6OfC.jpg;car;347;240;470;369
1478899442040608642_jpg.rf.TJvnHolBba8Af7SKmsuy.jpg;car;466;316;512;498
1478899442040608642_jpg.rf.TJvnHolBba8Af7SKmsuy.jpg;car;0;250;57;339
1478899442040608642_jpg.rf.TJvnHolBba8Af7SKmsuy.jpg;car;46;253;95;318
1478899442040608642_jpg.rf.TJvnHolBba8Af7SKmsuy.jpg;pedestrian;90;265;97;282
1478899442040608642_jpg.rf.TJvnHolBba8Af7SKmsuy.jpg;car;173;258;212;305
1478899442040608642_jpg.rf.TJvnHolBba8Af7SKmsuy.jpg;car;238;254;270;291
1478899442040608642_jpg.rf.TJvnHolBba8Af7SKmsuy.jpg;pedestrian;290;261;301;278
1478899442040608642_jpg.rf.TJvnHolBba8Af7SKmsuy.jpg;car;313;240;441;358
1478899442040608642_jpg.rf.TJvnHolBba8Af7SKmsuy.jpg;pedestrian;318;240;326;255
1478899442040608642_jpg.rf.TJvnHolBba8Af7SKmsuy.jpg;pedestrian;364;236;371;245
1478899442040608642_jpg.rf.TJvnHolBba8Af7SKmsuy.jpg;pedestrian;379;222;390;247
1478899442040608642_jpg.rf.TJvnHolBba8Af7SKmsuy.jpg;pedestrian;400;221;416;250
1478897114035671129_jpg.rf.TKsvAv9S1yVfVng5TJAr.jpg;pedestrian;57;262;71;317
1478897114035671129_jpg.rf.TKsvAv9S1yVfVng5TJAr.jpg;car;136;262;165;296
1478897114035671129_jpg.rf.TKsvAv9S1yVfVng5TJAr.jpg;car;240;259;258;288
1478897114035671129_jpg.rf.TKsvAv9S1yVfVng5TJAr.jpg;car;252;260;291;306
1478731979730550139_jpg.rf.TNqIrrKtxbcbfOtvbcnY.jpg;car;181;243;193;258
1478731979730550139_jpg.rf.TNqIrrKtxbcbfOtvbcnY.jpg;car;181;239;195;256
1478731979730550139_jpg.rf.TNqIrrKtxbcbfOtvbcnY.jpg;car;212;240;228;265
1478731979730550139_jpg.rf.TNqIrrKtxbcbfOtvbcnY.jpg;car;234;237;274;293
1478731979730550139_jpg.rf.TNqIrrKtxbcbfOtvbcnY.jpg;car;289;228;324;276
1478731979730550139_jpg.rf.TNqIrrKtxbcbfOtvbcnY.jpg;pedestrian;383;214;403;305
1478899857367619047_jpg.rf.TLv9reQLjQR5alzc0caz.jpg;pedestrian;22;259;29;282
1478899857367619047_jpg.rf.TLv9reQLjQR5alzc0caz.jpg;pedestrian;27;256;36;282
1478899857367619047_jpg.rf.TLv9reQLjQR5alzc0caz.jpg;car;31;255;61;287
1478899857367619047_jpg.rf.TLv9reQLjQR5alzc0caz.jpg;car;32;257;59;285
1478899857367619047_jpg.rf.TLv9reQLjQR5alzc0caz.jpg;car;60;254;77;276
1478899857367619047_jpg.rf.TLv9reQLjQR5alzc0caz.jpg;car;168;240;220;315
1478899857367619047_jpg.rf.TLv9reQLjQR5alzc0caz.jpg;car;238;252;271;276
1478899857367619047_jpg.rf.TLv9reQLjQR5alzc0caz.jpg;car;241;253;276;281
1478899857367619047_jpg.rf.TLv9reQLjQR5alzc0caz.jpg;car;275;253;292;290
1478899857367619047_jpg.rf.TLv9reQLjQR5alzc0caz.jpg;pedestrian;287;248;330;296
1478899857367619047_jpg.rf.TLv9reQLjQR5alzc0caz.jpg;car;288;251;329;295
1478899857367619047_jpg.rf.TLv9reQLjQR5alzc0caz.jpg;car;326;230;434;314
1478732070914300065_jpg.rf.TIU2sstF7jOCYfTcFoJf.jpg;car;131;233;199;301
1478732070914300065_jpg.rf.TIU2sstF7jOCYfTcFoJf.jpg;car;243;236;274;276
1478732070914300065_jpg.rf.TIU2sstF7jOCYfTcFoJf.jpg;pedestrian;317;230;324;273
1478732070914300065_jpg.rf.TIU2sstF7jOCYfTcFoJf.jpg;pedestrian;332;230;341;265
1478898198342105877_jpg.rf.TOd7pQvwClGMyjw6lils.jpg;pedestrian;134;233;147;275
1478898198342105877_jpg.rf.TOd7pQvwClGMyjw6lils.jpg;pedestrian;146;231;157;276
1478898198342105877_jpg.rf.TOd7pQvwClGMyjw6lils.jpg;pedestrian;249;242;261;284
1478898198342105877_jpg.rf.TOd7pQvwClGMyjw6lils.jpg;pedestrian;260;238;271;283
1478898198342105877_jpg.rf.TOd7pQvwClGMyjw6lils.jpg;pedestrian;269;253;276;282
1478898198342105877_jpg.rf.TOd7pQvwClGMyjw6lils.jpg;car;432;236;463;278
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;pedestrian;499;229;512;314
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;car;44;260;81;297
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;car;79;259;105;292
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;car;85;225;253;445
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;pedestrian;249;248;263;292
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;pedestrian;264;247;274;286
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;pedestrian;273;247;282;284
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;pedestrian;316;247;331;295
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;pedestrian;346;252;357;291
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;pedestrian;355;246;365;290
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;pedestrian;366;245;376;289
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;pedestrian;389;245;403;290
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;pedestrian;403;246;421;289
1478898352591543385_jpg.rf.TNazEjDwli20nLCf8fGs.jpg;pedestrian;406;247;421;288
1478732128835949470_jpg.rf.TOAc4XQ1ZFxUV3khVMjs.jpg;car;62;236;99;278
1478732128835949470_jpg.rf.TOAc4XQ1ZFxUV3khVMjs.jpg;car;64;197;323;508
1478732128835949470_jpg.rf.TOAc4XQ1ZFxUV3khVMjs.jpg;car;89;241;102;278
1478732128835949470_jpg.rf.TOAc4XQ1ZFxUV3khVMjs.jpg;pedestrian;110;245;118;270
1478899897929065646_jpg.rf.TPdmPuAuSEv0sxfn7l3p.jpg;car;65;261;101;296
1478899897929065646_jpg.rf.TPdmPuAuSEv0sxfn7l3p.jpg;car;112;245;161;305
1478899897929065646_jpg.rf.TPdmPuAuSEv0sxfn7l3p.jpg;car;162;243;177;295
1478899897929065646_jpg.rf.TPdmPuAuSEv0sxfn7l3p.jpg;car;181;240;234;316
1478899897929065646_jpg.rf.TPdmPuAuSEv0sxfn7l3p.jpg;car;238;251;251;277
1478899897929065646_jpg.rf.TPdmPuAuSEv0sxfn7l3p.jpg;car;250;241;314;279
1478899897929065646_jpg.rf.TPdmPuAuSEv0sxfn7l3p.jpg;pedestrian;459;241;511;305
1478901357574681920_jpg.rf.TPiSdfZ6xiVTUWcmol4k.jpg;car;14;253;78;345
1478901357574681920_jpg.rf.TPiSdfZ6xiVTUWcmol4k.jpg;car;69;197;230;414
1478901357574681920_jpg.rf.TPiSdfZ6xiVTUWcmol4k.jpg;car;244;254;262;270
1478901357574681920_jpg.rf.TPiSdfZ6xiVTUWcmol4k.jpg;car;311;248;334;308
1478901357574681920_jpg.rf.TPiSdfZ6xiVTUWcmol4k.jpg;car;313;230;504;412
1478901357574681920_jpg.rf.TPiSdfZ6xiVTUWcmol4k.jpg;car;462;251;503;282
1478901357574681920_jpg.rf.TPiSdfZ6xiVTUWcmol4k.jpg;pedestrian;479;247;499;286
1478901357574681920_jpg.rf.TPiSdfZ6xiVTUWcmol4k.jpg;pedestrian;483;250;496;284
1478898108649812063_jpg.rf.TPYe6k0RLVDY1WrzK24z.jpg;car;61;253;100;300
1478898108649812063_jpg.rf.TPYe6k0RLVDY1WrzK24z.jpg;car;161;241;204;300
1478898108649812063_jpg.rf.TPYe6k0RLVDY1WrzK24z.jpg;pedestrian;253;252;260;283
1478898108649812063_jpg.rf.TPYe6k0RLVDY1WrzK24z.jpg;pedestrian;262;259;269;280
1478899312929595131_jpg.rf.TQNuz8ta5jFze5KGGS5M.jpg;car;0;161;187;475
1478899312929595131_jpg.rf.TQNuz8ta5jFze5KGGS5M.jpg;car;180;241;236;362
1478899312929595131_jpg.rf.TQNuz8ta5jFze5KGGS5M.jpg;car;253;265;269;285
1478899312929595131_jpg.rf.TQNuz8ta5jFze5KGGS5M.jpg;pedestrian;366;250;378;289
1478899312929595131_jpg.rf.TQNuz8ta5jFze5KGGS5M.jpg;pedestrian;367;251;375;278
1478899312929595131_jpg.rf.TQNuz8ta5jFze5KGGS5M.jpg;car;434;244;491;300
1478899312929595131_jpg.rf.TQNuz8ta5jFze5KGGS5M.jpg;car;434;265;456;301
1478899312929595131_jpg.rf.TQNuz8ta5jFze5KGGS5M.jpg;car;454;247;509;305
1478899312929595131_jpg.rf.TQNuz8ta5jFze5KGGS5M.jpg;car;458;260;491;304
1478899312929595131_jpg.rf.TQNuz8ta5jFze5KGGS5M.jpg;car;487;245;511;302
1478900875408311288_jpg.rf.TV2Y6XIYNMhiW4B5hw0F.jpg;car;10;253;65;302
1478900875408311288_jpg.rf.TV2Y6XIYNMhiW4B5hw0F.jpg;car;59;249;72;291
1478900875408311288_jpg.rf.TV2Y6XIYNMhiW4B5hw0F.jpg;car;68;254;90;282
1478900875408311288_jpg.rf.TV2Y6XIYNMhiW4B5hw0F.jpg;car;101;208;290;469
1478900875408311288_jpg.rf.TV2Y6XIYNMhiW4B5hw0F.jpg;car;129;245;147;276
1478900875408311288_jpg.rf.TV2Y6XIYNMhiW4B5hw0F.jpg;car;254;244;295;282
1478900875408311288_jpg.rf.TV2Y6XIYNMhiW4B5hw0F.jpg;pedestrian;386;225;396;247
1478900875408311288_jpg.rf.TV2Y6XIYNMhiW4B5hw0F.jpg;pedestrian;394;241;405;261
1478900875408311288_jpg.rf.TV2Y6XIYNMhiW4B5hw0F.jpg;pedestrian;419;216;435;280
1478900875408311288_jpg.rf.TV2Y6XIYNMhiW4B5hw0F.jpg;pedestrian;435;218;446;279
1478900875408311288_jpg.rf.TV2Y6XIYNMhiW4B5hw0F.jpg;car;474;239;511;305
1478898026954855344_jpg.rf.TXAKG8nuzQAqoZ77tbu3.jpg;car;0;241;66;407
1478898026954855344_jpg.rf.TXAKG8nuzQAqoZ77tbu3.jpg;car;66;271;91;304
1478898026954855344_jpg.rf.TXAKG8nuzQAqoZ77tbu3.jpg;car;67;229;236;445
1478898026954855344_jpg.rf.TXAKG8nuzQAqoZ77tbu3.jpg;pedestrian;260;247;277;294
1478898026954855344_jpg.rf.TXAKG8nuzQAqoZ77tbu3.jpg;pedestrian;260;249;267;294
1478898026954855344_jpg.rf.TXAKG8nuzQAqoZ77tbu3.jpg;car;393;113;511;454
1478897952116466662_jpg.rf.TYX1SlrVRZmFnAAJnPHr.jpg;car;403;223;466;267
1478897952116466662_jpg.rf.TYX1SlrVRZmFnAAJnPHr.jpg;pedestrian;159;243;164;266
1478897952116466662_jpg.rf.TYX1SlrVRZmFnAAJnPHr.jpg;pedestrian;146;241;152;268
1478897952116466662_jpg.rf.TYX1SlrVRZmFnAAJnPHr.jpg;car;123;245;153;267
1478897952116466662_jpg.rf.TYX1SlrVRZmFnAAJnPHr.jpg;car;241;234;292;275
1478897952116466662_jpg.rf.TYX1SlrVRZmFnAAJnPHr.jpg;pedestrian;288;229;303;306
1478897952116466662_jpg.rf.TYX1SlrVRZmFnAAJnPHr.jpg;car;346;207;441;260
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;pedestrian;230;251;237;279
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;pedestrian;221;257;229;280
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;pedestrian;209;255;215;280
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;pedestrian;67;247;82;296
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;pedestrian;87;247;101;299
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;pedestrian;92;247;105;300
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;pedestrian;141;245;162;313
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;car;154;249;167;310
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;pedestrian;155;245;166;311
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;car;157;250;202;284
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;car;157;254;202;282
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;car;245;239;318;286
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;pedestrian;280;250;294;315
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;car;286;239;338;277
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;pedestrian;295;236;312;310
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;car;309;238;363;278
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;car;338;235;365;274
1478898193201529746_jpg.rf.TXMAJRBWU3MhEciIGqyj.jpg;pedestrian;461;186;489;421
1478898101222476056_jpg.rf.TXr8akUD7WiyJjxI0GO1.jpg;pedestrian;469;241;480;306
1478898101222476056_jpg.rf.TXr8akUD7WiyJjxI0GO1.jpg;pedestrian;29;282;34;314
1478898101222476056_jpg.rf.TXr8akUD7WiyJjxI0GO1.jpg;car;65;274;108;329
1478898101222476056_jpg.rf.TXr8akUD7WiyJjxI0GO1.jpg;car;128;280;165;321
1478898101222476056_jpg.rf.TXr8akUD7WiyJjxI0GO1.jpg;car;197;243;253;322
1478898101222476056_jpg.rf.TXr8akUD7WiyJjxI0GO1.jpg;pedestrian;435;249;448;309
1478898101222476056_jpg.rf.TXr8akUD7WiyJjxI0GO1.jpg;pedestrian;451;247;466;309
1478898101222476056_jpg.rf.TXr8akUD7WiyJjxI0GO1.jpg;pedestrian;462;244;470;311
1478732924258588041_jpg.rf.TXYd1MYvZMFIagqKbXFm.jpg;pedestrian;150;265;162;311
1478732924258588041_jpg.rf.TXYd1MYvZMFIagqKbXFm.jpg;pedestrian;159;265;173;311
1478732924258588041_jpg.rf.TXYd1MYvZMFIagqKbXFm.jpg;car;394;255;425;279
1478899899643423219_jpg.rf.TabImSLamlF2bk72WVJg.jpg;car;1;241;101;348
1478899899643423219_jpg.rf.TabImSLamlF2bk72WVJg.jpg;car;99;247;135;329
1478899899643423219_jpg.rf.TabImSLamlF2bk72WVJg.jpg;car;164;258;221;336
1478899899643423219_jpg.rf.TabImSLamlF2bk72WVJg.jpg;car;231;263;244;289
1478899899643423219_jpg.rf.TabImSLamlF2bk72WVJg.jpg;car;244;247;335;302
1478899899643423219_jpg.rf.TabImSLamlF2bk72WVJg.jpg;pedestrian;356;247;367;288
1478899623710188784_jpg.rf.TbJ4X1JQ3BkqDmlNUd4S.jpg;car;0;236;165;384
1478899623710188784_jpg.rf.TbJ4X1JQ3BkqDmlNUd4S.jpg;pedestrian;369;220;379;286
1478899623710188784_jpg.rf.TbJ4X1JQ3BkqDmlNUd4S.jpg;pedestrian;378;221;389;286
1478899623710188784_jpg.rf.TbJ4X1JQ3BkqDmlNUd4S.jpg;pedestrian;385;217;396;283
1478899623710188784_jpg.rf.TbJ4X1JQ3BkqDmlNUd4S.jpg;pedestrian;111;17;227;480
1478899623710188784_jpg.rf.TbJ4X1JQ3BkqDmlNUd4S.jpg;car;96;251;137;311
1478899623710188784_jpg.rf.TbJ4X1JQ3BkqDmlNUd4S.jpg;car;209;250;236;283
1478899623710188784_jpg.rf.TbJ4X1JQ3BkqDmlNUd4S.jpg;pedestrian;474;212;488;286
1478899623710188784_jpg.rf.TbJ4X1JQ3BkqDmlNUd4S.jpg;pedestrian;498;205;511;288
1478899639135016855_jpg.rf.Td4YC37nvwRhjad71Lhl.jpg;car;0;247;142;344
1478899639135016855_jpg.rf.Td4YC37nvwRhjad71Lhl.jpg;car;133;251;150;300
1478899639135016855_jpg.rf.Td4YC37nvwRhjad71Lhl.jpg;car;137;254;153;288
1478899639135016855_jpg.rf.Td4YC37nvwRhjad71Lhl.jpg;car;149;248;164;282
1478899639135016855_jpg.rf.Td4YC37nvwRhjad71Lhl.jpg;car;174;252;191;276
1478899639135016855_jpg.rf.Td4YC37nvwRhjad71Lhl.jpg;pedestrian;185;131;306;496
1478899639135016855_jpg.rf.Td4YC37nvwRhjad71Lhl.jpg;car;263;220;440;331
1478899639135016855_jpg.rf.Td4YC37nvwRhjad71Lhl.jpg;pedestrian;284;231;291;273
1478899639135016855_jpg.rf.Td4YC37nvwRhjad71Lhl.jpg;pedestrian;298;235;303;276
1478899639135016855_jpg.rf.Td4YC37nvwRhjad71Lhl.jpg;pedestrian;498;205;511;279
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;car;108;251;144;308
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;car;110;251;140;308
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;car;141;212;239;358
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;car;236;255;252;278
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;car;388;205;511;508
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;car;402;212;454;265
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;pedestrian;414;232;424;277
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;pedestrian;415;231;423;276
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;pedestrian;422;235;433;259
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;pedestrian;425;236;433;262
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;pedestrian;430;235;437;265
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;pedestrian;432;235;438;258
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;pedestrian;438;229;445;256
1478898072658222771_jpg.rf.TfzPYRjx8glBebkIwty1.jpg;pedestrian;438;231;445;254
1478898384012110175_jpg.rf.TgLss6vmOJVkEb5hKw7B.jpg;pedestrian;476;223;488;276
1478898384012110175_jpg.rf.TgLss6vmOJVkEb5hKw7B.jpg;car;0;264;47;304
1478898384012110175_jpg.rf.TgLss6vmOJVkEb5hKw7B.jpg;car;132;255;182;311
1478898384012110175_jpg.rf.TgLss6vmOJVkEb5hKw7B.jpg;car;234;253;258;283
1478900874834374096_jpg.rf.TeRmSLjOmop3W9TMErEX.jpg;car;17;259;69;304
1478900874834374096_jpg.rf.TeRmSLjOmop3W9TMErEX.jpg;car;57;247;77;294
